compound_name,pubchem_id,isomeric_smiles,source,flavor
dimethyl sulfide,1068,CSC,flavorDB,sweet corn
dimethyl sulfide,1068,CSC,flavorDB,tomato
dimethyl sulfide,1068,CSC,flavorDB,radish
dimethyl sulfide,1068,CSC,flavorDB,wild
dimethyl sulfide,1068,CSC,flavorDB,green
"Sorbose, L-",1101,C(C(C(C(C(=O)CO)O)O)O)O,flavorDB,sweet
succinic acid,1110,C(CC(=O)O)C(=O)O,flavorDB,sour
Hex-2-ulofuranosyl hexopyranoside,1115,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,flavorDB,sweet
sulfur dioxide,1119,O=S=O,flavorDB,bitter
taurine,1123,C(CS(=O)(=O)O)N,flavorDB,bland
taurine,1123,C(CS(=O)(=O)O)N,flavorDB,bitter
tetrahydrothiophene,1127,C1CCSC1,flavorDB,cabbage
thiamine,1130,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,flavorDB,bitter
4-Methyl-5-thiazoleethanol,1136,CC1=C(SC=N1)CCO,flavorDB,sulfur
4-Methyl-5-thiazoleethanol,1136,CC1=C(SC=N1)CCO,flavorDB,cooked beef juice
4-Methyl-5-thiazoleethanol,1136,CC1=C(SC=N1)CCO,flavorDB,fatty
toluene,1140,CC1=CC=CC=C1,flavorDB,paint
toluene,1140,CC1=CC=CC=C1,flavorDB,sweet
D-(+)-trehalose,1143,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,flavorDB,sweet
trimethylamine,1146,CN(C)C,flavorDB,sweaty
trimethylamine,1146,CN(C)C,flavorDB,fish
trimethylamine,1146,CN(C)C,flavorDB,fishy
trimethylamine,1146,CN(C)C,flavorDB,oily
trimethylamine,1146,CN(C)C,flavorDB,rancid
trimethylamine,1146,CN(C)C,flavorDB,fruity
vanillin,1183,COC1=C(C=CC(=C1)C=O)O,flavorDB,vanilla
vanillin,1183,COC1=C(C=CC(=C1)C=O)O,flavorDB,chocolate
vanillin,1183,COC1=C(C=CC(=C1)C=O)O,flavorDB,sweet
vanillin,1183,COC1=C(C=CC(=C1)C=O)O,flavorDB,creamy
"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",1213,CC1CCCC2(C1(CCCC2)O)C,flavorDB,soil
"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",1213,CC1CCCC2(C1(CCCC2)O)C,flavorDB,beet
"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",1213,CC1CCCC2(C1(CCCC2)O)C,flavorDB,fresh
"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",1213,CC1CCCC2(C1(CCCC2)O)C,flavorDB,earthy
"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",1213,CC1CCCC2(C1(CCCC2)O)C,flavorDB,musty
"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",1213,CC1CCCC2(C1(CCCC2)O)C,flavorDB,earth
dl-Menthol,1254,CC1CCC(C(C1)O)C(C)C,flavorDB,camphoraceous
dl-Menthol,1254,CC1CCC(C(C1)O)C(C)C,flavorDB,minty
"2,4-dihydroxybenzoic acid",1491,C1=CC(=C(C=C1O)O)C(=O)O,flavorDB,phenolic
"2,4-dihydroxybenzoic acid",1491,C1=CC(=C(C=C1O)O)C(=O)O,flavorDB,mild
DL-Liquiritigenin,1889,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,flavorDB,bitter
"8-bromo-cAMp, Na",1913,C1C2C(C(C(O2)N3C4=NC=NC(=C4N=C3br)N)O)Op(=O)(O1)O,flavorDB,sweet
acetaminophen,1983,CC(=O)NC1=CC=C(C=C1)O,flavorDB,bitter
"4-(6-amino-9h-purin-9-yl)-6-(hydroxymethyl)tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-2-ol 2-oxide",2024,C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)Op(=O)(O4)O)N,flavorDB,sweet
dl-Alanyl-dl-phenylalanine,2080,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,flavorDB,sweet
Methyl hexopyranoside,2108,COC1C(C(C(C(O1)CO)O)O)O,flavorDB,sweet
theophylline,2153,CN1C2=C(C(=O)N(C1=O)C)NC=N2,flavorDB,bitter
amobarbital,2164,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,flavorDB,bitter
amygdalin,2180,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,flavorDB,bitter
Anethole trithione,2194,COC1=CC=C(C=C1)C2=CC(=S)SS2,flavorDB,bitter
antipyrine,2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2,flavorDB,bitter
Acetovanillone,2214,CC(=O)C1=CC(=C(C=C1)O)OC,flavorDB,vanilla
Acetovanillone,2214,CC(=O)C1=CC(=C(C=C1)O)OC,flavorDB,sweet
Acetovanillone,2214,CC(=O)C1=CC(=C(C=C1)O)OC,flavorDB,vanillin
Acetovanillone,2214,CC(=O)C1=CC(=C(C=C1)O)OC,flavorDB,faint
arecoline,2230,CN1CCC=C(C1)C(=O)OC,flavorDB,bitter
Aristolochic acid,2236,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,flavorDB,bitter
azathioprine,2265,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],flavorDB,bitter
barbital,2294,CCC1(C(=O)NC(=O)NC1=O)CC,flavorDB,bitter
benzamide,2331,C1=CC=C(C=C1)C(=O)N,flavorDB,bitter
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,oil
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,pineapple
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,balsamic
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,herbal
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,strawberry
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,oily
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,faint
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,sweet
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,balsam
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,cherry
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,almond
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,herb
benzyl benzoate,2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,flavorDB,cheese
benzyl isothiocyanate,2346,C1=CC=C(C=C1)CN=C=S,flavorDB,watercress
benzyl isothiocyanate,2346,C1=CC=C(C=C1)CN=C=S,flavorDB,mild
benzyl isothiocyanate,2346,C1=CC=C(C=C1)CN=C=S,flavorDB,oily
benzyl isothiocyanate,2346,C1=CC=C(C=C1)CN=C=S,flavorDB,horseradish
benzyl isothiocyanate,2346,C1=CC=C(C=C1)CN=C=S,flavorDB,dusty
benzyl isothiocyanate,2346,C1=CC=C(C=C1)CN=C=S,flavorDB,medicinal
berberine,2353,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,flavorDB,bitter
butalbital,2481,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C,flavorDB,bitter
MolMap_000005,2483,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,flavorDB,bitter
caffeine,2519,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,flavorDB,bitter
camphor,2537,CC1(C2CCC1(C(=O)C2)C)C,flavorDB,camphoreous
camphor,2537,CC1(C2CCC1(C(=O)C2)C)C,flavorDB,camphor
carisoprodol,2576,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,flavorDB,bitter
1-Hexadecanol,2682,CCCCCCCCCCCCCCCCO,flavorDB,wax
1-Hexadecanol,2682,CCCCCCCCCCCCCCCCO,flavorDB,floral
1-Hexadecanol,2682,CCCCCCCCCCCCCCCCO,flavorDB,waxy
1-Hexadecanol,2682,CCCCCCCCCCCCCCCCO,flavorDB,flower
chloral hydrate,2707,C(C(Cl)(Cl)Cl)(O)O,flavorDB,bitter
chloroquine,2719,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,flavorDB,bitter
chlorpheniramine,2725,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,flavorDB,bitter
Cinchonidine,2757,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,flavorDB,bitter
Eucalyptol,2758,CC1(C2CCC(O1)(CC2)C)C,flavorDB,mint
Eucalyptol,2758,CC1(C2CCC(O1)(CC2)C)C,flavorDB,pepper
Eucalyptol,2758,CC1(C2CCC(O1)(CC2)C)C,flavorDB,herbal
Eucalyptol,2758,CC1(C2CCC(O1)(CC2)C)C,flavorDB,eucalyptus
Eucalyptol,2758,CC1(C2CCC(O1)(CC2)C)C,flavorDB,sweet
Eucalyptol,2758,CC1(C2CCC(O1)(CC2)C)C,flavorDB,camphor
ciprofloxacin,2764,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)f)C(=O)O,flavorDB,bitter
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,smoke
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,animal
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,narcissus
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,phenol
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,mimosa
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,medicine
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,medicinal
p-Cresol,2879,CC1=CC=C(C=C1)O,flavorDB,phenolic
dapsone,2955,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,flavorDB,bitter
Decanoic acid,2969,CCCCCCCCCC(=O)O,flavorDB,sour
Decanoic acid,2969,CCCCCCCCCC(=O)O,flavorDB,citrus
Decanoic acid,2969,CCCCCCCCCC(=O)O,flavorDB,fat
Decanoic acid,2969,CCCCCCCCCC(=O)O,flavorDB,rancid
Decanoic acid,2969,CCCCCCCCCC(=O)O,flavorDB,fatty
Decanoic acid,2969,CCCCCCCCCC(=O)O,flavorDB,unpleasant
deferiprone,2972,CC1=C(C(=O)C=CN1C)O,flavorDB,bitter
Nonivamide,2998,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,flavorDB,bland
dibutyl phthalate,3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,flavorDB,faint
diclofenac,3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,flavorDB,bitter
Difenidol,3055,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,flavorDB,bitter
diphenhydramine,3100,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,flavorDB,bitter
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,peach
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,powdery
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,apricot
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,rose
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,balsam
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,geranium
benzophenone,3102,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,flavorDB,metallic
dipyridamole,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,flavorDB,bitter
dyphylline,3182,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,flavorDB,bitter
enoxacin,3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)f)C(=O)O,flavorDB,bitter
Mepirizole,3242,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,flavorDB,bitter
eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,flavorDB,clove
eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,flavorDB,sweet
eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,flavorDB,woody
eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,flavorDB,honey
eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,flavorDB,spicy
eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,flavorDB,cinnamon
Gaster,3325,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,flavorDB,bitter
2-fluoro-9-(5-o-phosphonopentofuranosyl)-9h-purin-6-amine,3368,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COp(=O)(O)O)O)O)f)N,flavorDB,sweet
flufenamic acid,3371,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(f)(f)f,flavorDB,bitter
Laevuflex,3426,C1C(C(C(C(O1)(CO)O)O)O)O,flavorDB,sweet
L-fucitol,3429,CC(C(C(C(CO)O)O)O)O,flavorDB,sweet
gingerol,3473,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,flavorDB,pungent
glimepiride,3476,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,flavorDB,bitter
glutaraldehyde,3485,C(CC=O)CC=O,flavorDB,pungent
glutaraldehyde,3485,C(CC=O)CC=O,flavorDB,fruity
glutaraldehyde,3485,C(CC=O)CC=O,flavorDB,medicinal
glycyrrhizin,3495,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,flavorDB,sweet
guaifenesin,3516,COC1=CC=CC=C1OCC(CO)O,flavorDB,bitter
haloperidol,3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)f,flavorDB,bitter
hesperidin,3594,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,flavorDB,sweet
hinokitiol,3611,CC(C)C1=CC(=O)C(=CC=C1)O,flavorDB,woody
hinokitiol,3611,CC(C)C1=CC(=O)C(=CC=C1)O,flavorDB,phenolic
isopropanol,3776,CC(C)O,flavorDB,woody
isopropanol,3776,CC(C)O,flavorDB,bitter
isopropanol,3776,CC(C)O,flavorDB,musty
isopropanol,3776,CC(C)O,flavorDB,alcohol
propyphenazone,3778,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,flavorDB,bitter
khellin,3828,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,flavorDB,bitter
Lactitol Anhydrous,3871,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,flavorDB,sweet
lactulose,3872,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,flavorDB,sweet
lanatoside C,3879,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,flavorDB,fatty
lanatoside C,3879,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,flavorDB,metallic
lauric acid,3893,CCCCCCCCCCCC(=O)O,flavorDB,coconut
lauric acid,3893,CCCCCCCCCCCC(=O)O,flavorDB,mild
lauric acid,3893,CCCCCCCCCCCC(=O)O,flavorDB,fatty
lauric acid,3893,CCCCCCCCCCCC(=O)O,flavorDB,metal
lauric acid,3893,CCCCCCCCCCCC(=O)O,flavorDB,bay oil
lomefloxacin,3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)f)N3CCNC(C3)C)f)C(=O)O,flavorDB,bitter
malathion,4004,CCOC(=O)CC(C(=O)OCC)Sp(=S)(OC)OC,flavorDB,bitter
mefenamic acid,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,flavorDB,bitter
mephenesin,4059,CC1=CC=CC=C1OCC(CO)O,flavorDB,bitter
meprobamate,4064,CCCC(C)(COC(=O)N)COC(=O)N,flavorDB,bitter
metformin,4091,CN(C)C(=N)N=C(N)N,flavorDB,bitter
methadone,4095,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,flavorDB,bitter
methoxsalen,4114,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,flavorDB,bitter
methyl salicylate,4133,COC(=O)C1=CC=CC=C1O,flavorDB,mint
methyl salicylate,4133,COC(=O)C1=CC=CC=C1O,flavorDB,wintergreen
methyl salicylate,4133,COC(=O)C1=CC=CC=C1O,flavorDB,peppermint
methyprylon,4162,CCC1(C(=O)C(CNC1=O)C)CC,flavorDB,bitter
miconazole,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,flavorDB,bitter
Myristicin,4276,COC1=CC(=CC2=C1OCO2)CC=C,flavorDB,balsamic
Myristicin,4276,COC1=CC(=CC2=C1OCO2)CC=C,flavorDB,spice
Myristicin,4276,COC1=CC(=CC2=C1OCO2)CC=C,flavorDB,warm
Myristicin,4276,COC1=CC(=CC2=C1OCO2)CC=C,flavorDB,woody
Myristicin,4276,COC1=CC(=CC2=C1OCO2)CC=C,flavorDB,balsam
"1-(4-{[4,5-dihydroxy-6-(hydroxymethyl)-3-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-2-yl]oxy}-2,6-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)propan-1-one",4453,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,flavorDB,bland
"1-(4-{[4,5-dihydroxy-6-(hydroxymethyl)-3-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]oxan-2-yl]oxy}-2,6-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)propan-1-one",4453,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O,flavorDB,sweet
Nialamide,4472,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,flavorDB,bitter
niflumic acid,4488,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(f)(f)f,flavorDB,bitter
ofloxacin,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)f)C(=O)O,flavorDB,bitter
omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,flavorDB,bitter
orphenadrine,4601,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,flavorDB,bitter
Oxeladin,4619,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,flavorDB,bitter
p-benzoquinone,4650,C1=CC(=O)C=CC1=O,flavorDB,chlorine
pantoprazole,4679,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(f)f)OC,flavorDB,bitter
papaverine,4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,flavorDB,bitter
pentoxifylline,4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,flavorDB,bitter
phenacetin,4754,CCOC1=CC=C(C=C1)NC(=O)C,flavorDB,bitter
phenprobamate,4770,C1=CC=C(C=C1)CCCOC(=O)N,flavorDB,bitter
phenylbiguanide,4780,C1=CC=C(C=C1)N=C(N)N=C(N)N,flavorDB,bitter
phloretin,4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,flavorDB,bitter
phthalylsulfathiazole,4806,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,flavorDB,bitter
pipemidic acid,4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,flavorDB,bitter
piperazine,4837,C1CNCCN1,flavorDB,ammoniacal
pirenzepine,4848,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,flavorDB,bitter
procainamide,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,flavorDB,bitter
propyl gallate,4947,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,flavorDB,bland
propyl gallate,4947,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,flavorDB,bitter
quassin,4998,CC1C=C(C(=O)C2(C1CC3C4(C2C(=O)C(=C(C4CC(=O)O3)C)OC)C)C)OC,flavorDB,bitter
resorcinol,5054,C1=CC(=CC(=C1)O)O,flavorDB,musty
resorcinol,5054,C1=CC(=CC(=C1)O)O,flavorDB,creamy
resorcinol,5054,C1=CC(=CC(=C1)O)O,flavorDB,hawthorn
resorcinol,5054,C1=CC(=CC(=C1)O)O,flavorDB,nutty
resorcinol,5054,C1=CC(=CC(=C1)O)O,flavorDB,phenolic
saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,flavorDB,bitter
saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,flavorDB,sweet
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,spice
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,warm
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,floral
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,sassafrass
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,sweet
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,woody
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,anise
safrole,5144,C=CCC1=CC2=C(C=C1)OCO2,flavorDB,spicy
salicylamide,5147,C1=CC=C(C(=C1)C(=O)N)O,flavorDB,bitter
Salsalate,5161,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,flavorDB,bitter
stearic acid,5281,CCCCCCCCCCCCCCCCCC(=O)O,flavorDB,fatty
stearic acid,5281,CCCCCCCCCCCCCCCCCC(=O)O,flavorDB,mild
sulfameter,5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,flavorDB,bitter
sulfamethoxazole,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,flavorDB,bitter
sulfamethoxypyridazine,5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,flavorDB,bitter
sulfisoxazole,5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,flavorDB,bitter
suxibuzone,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,flavorDB,bitter
theobromine,5429,CN1C=NC2=C1C(=O)NC(=O)N2C,flavorDB,bitter
Nikethamide,5497,CCN(CC)C(=O)C1=CN=CC=C1,flavorDB,bitter
trapidil,5531,CCN(CC)C1=CC(=NC2=NC=NN12)C,flavorDB,bitter
triacetin,5541,CC(=O)OCC(COC(=O)C)OC(=O)C,flavorDB,tropical
triacetin,5541,CC(=O)OCC(COC(=O)C)OC(=O)C,flavorDB,mild
triacetin,5541,CC(=O)OCC(COC(=O)C)OC(=O)C,flavorDB,bitter
triacetin,5541,CC(=O)OCC(COC(=O)C)OC(=O)C,flavorDB,fruity
triacetin,5541,CC(=O)OCC(COC(=O)C)OC(=O)C,flavorDB,clean
trimethadione,5576,CC1(C(=O)N(C(=O)O1)C)C,flavorDB,bitter
trimethoprim,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,flavorDB,bitter
triton X-100,5590,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,flavorDB,alcohol
triton X-100,5590,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO,flavorDB,bland
tyramine,5610,C1=CC(=CC=C1CCN)O,flavorDB,mild
tyramine,5610,C1=CC(=CC=C1CCN)O,flavorDB,rubbery
tyramine,5610,C1=CC(=CC=C1CCN)O,flavorDB,meaty
tyramine,5610,C1=CC(=CC=C1CCN)O,flavorDB,dirty
tyramine,5610,C1=CC(=CC=C1CCN)O,flavorDB,cooked
tyramine,5610,C1=CC(=CC=C1CCN)O,flavorDB,phenolic
10-Undecenoic Acid,5634,C=CCCCCCCCCC(=O)O,flavorDB,sweet
10-Undecenoic Acid,5634,C=CCCCCCCCCC(=O)O,flavorDB,woody
dexamethasone,5743,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)f)C,flavorDB,bitter
pethidine hydrochloride,5750,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,flavorDB,bitter
hydrocortisone,5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,flavorDB,bitter
prednisolone,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,flavorDB,bitter
D-Sorbitol,5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,flavorDB,sweet
D-Sorbitol,5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,flavorDB,caramel
D-Glucose,5793,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,flavorDB,sweet
Ditab,5825,C[C@@H](CC1=CC=CC=C1)N.C[C@@H](CC1=CC=CC=C1)N.OS(=O)(=O)O,flavorDB,bitter
N-(4-Methoxyphenyl)acetamide,5827,CC(=O)NC1=CC=C(C=C1)OC,flavorDB,bitter
Cyclobarbital,5838,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,flavorDB,bitter
Allobarbital,5842,C=CCC1(C(=O)NC(=O)NC1=O)CC=C,flavorDB,bitter
L-cysteine,5862,C([C@@H](C(=O)O)N)S,flavorDB,sulfury
prednisone,5865,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,flavorDB,bitter
Methantheline bromide,5883,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[br-],flavorDB,bitter
pentylenetetrazol,5917,C1CCC2=NN=NN2CC1,flavorDB,bitter
L-alanine,5950,C[C@@H](C(=O)O)N,flavorDB,sweet
